Date,Open,High,Low,Close,Volume,ticker,daily_return
2024-03-25,7770.60009765625,7844.39990234375,7770.60009765625,7811.89990234375,462500,^AXJO,0.005314879696351582
2024-03-26,7811.89990234375,7812.2998046875,7775.7001953125,7780.2001953125,579500,^AXJO,-0.004057874195461664
2024-03-27,7780.2001953125,7819.60009765625,7771.7998046875,7819.60009765625,473800,^AXJO,0.005064124489686961
2024-03-28,7819.60009765625,7901.2001953125,7819.60009765625,7896.89990234375,704400,^AXJO,0.009885391033061852
2024-04-02,7896.89990234375,7910.5,7867.7998046875,7887.89990234375,610100,^AXJO,-0.0011396877396570027
2024-04-03,7887.89990234375,7895.7001953125,7770.89990234375,7782.5,679100,^AXJO,-0.013362226150008816
2024-04-04,7782.5,7834.39990234375,7782.5,7817.2998046875,537600,^AXJO,0.0044715457356248045
2024-04-05,7817.2998046875,7817.2998046875,7741.5,7773.2998046875,497200,^AXJO,-0.0056285419645305534
2024-04-08,7773.2998046875,7801.5,7769.39990234375,7789.10009765625,542900,^AXJO,0.0020326365077572017
2024-04-09,7789.10009765625,7835.10009765625,7789.10009765625,7824.2001953125,536300,^AXJO,0.004506309742612125
2024-04-10,7824.2001953125,7869.2998046875,7824.2001953125,7848.5,526200,^AXJO,0.00310572379040841
2024-04-11,7848.5,7848.5,7752.10009765625,7813.60009765625,531300,^AXJO,-0.004446697119672494
2024-04-12,7813.60009765625,7813.60009765625,7765.2998046875,7788.10009765625,531600,^AXJO,-0.0032635404527100453
2024-04-15,7788.10009765625,7788.89990234375,7735.2001953125,7752.5,551800,^AXJO,-0.004571088867612705
2024-04-16,7752.5,7752.5,7585.7998046875,7612.5,992200,^AXJO,-0.018058690744920947
2024-04-17,7612.5,7636.60009765625,7596.7001953125,7605.60009765625,531800,^AXJO,-0.0009063911124794766
2024-04-18,7605.60009765625,7656.7998046875,7605.60009765625,7642.10009765625,511700,^AXJO,0.0047990953417664795
2024-04-19,7642.10009765625,7642.10009765625,7492.60009765625,7567.2998046875,692800,^AXJO,-0.009787923739927207
2024-04-22,7567.2998046875,7678.60009765625,7567.2998046875,7649.2001953125,479100,^AXJO,0.010822934565677844
2024-04-23,7649.2001953125,7694.89990234375,7648.5,7683.5,565200,^AXJO,0.004484103411036333
2024-04-24,7683.5,7724.0,7679.7001953125,7683.0,579200,^AXJO,-6.507451031434464e-05
2024-04-26,7683.0,7683.0,7568.10009765625,7575.89990234375,520500,^AXJO,-0.013939879950052081
2024-04-29,7575.89990234375,7646.39990234375,7575.89990234375,7637.39990234375,540400,^AXJO,0.008117847489111263
2024-04-30,7637.39990234375,7664.10009765625,7623.39990234375,7664.10009765625,668600,^AXJO,0.003495979738380006
2024-05-01,7664.10009765625,7664.10009765625,7556.5,7569.89990234375,559000,^AXJO,-0.012291096686133707
2024-05-02,7569.89990234375,7616.0,7569.89990234375,7587.0,692300,^AXJO,0.0022589595472664037
2024-05-03,7587.0,7640.2001953125,7587.0,7629.0,638400,^AXJO,0.005535784895215556
2024-05-06,7629.0,7684.10009765625,7629.0,7682.39990234375,500800,^AXJO,0.006999593963002981
2024-05-07,7682.39990234375,7793.2998046875,7682.39990234375,7793.2998046875,603300,^AXJO,0.014435580515655966
2024-05-08,7793.2998046875,7814.89990234375,7788.10009765625,7804.5,517900,^AXJO,0.001437156992954769
2024-05-09,7804.2998046875,7804.2998046875,7715.2001953125,7721.60009765625,512300,^AXJO,-0.010622064494041905
2024-05-10,7721.60009765625,7768.5,7721.60009765625,7749.0,462800,^AXJO,0.003548474668102264
2024-05-13,7749.0,7750.0,7721.5,7750.0,423700,^AXJO,0.00012904890953668868
2024-05-14,7750.0,7750.0,7714.60009765625,7726.7998046875,479800,^AXJO,-0.0029935735887096637
2024-05-15,7726.7998046875,7784.7998046875,7726.7998046875,7753.7001953125,419300,^AXJO,0.0034814400922722477
2024-05-16,7753.7001953125,7900.2001953125,7753.7001953125,7881.2998046875,655500,^AXJO,0.016456608607609002
2024-05-17,7881.2998046875,7885.10009765625,7810.2998046875,7814.39990234375,524600,^AXJO,-0.008488435156845608
2024-05-20,7814.39990234375,7873.7998046875,7814.39990234375,7863.7001953125,614400,^AXJO,0.006308903253590126
2024-05-21,7863.7001953125,7870.2001953125,7841.5,7851.7001953125,674000,^AXJO,-0.001525999173665471
2024-05-22,7851.7001953125,7879.60009765625,7848.10009765625,7848.10009765625,683500,^AXJO,-0.0004585118594313542
2024-05-23,7848.10009765625,7848.10009765625,7764.60009765625,7811.7998046875,585000,^AXJO,-0.004625360599005424
2024-05-24,7811.7998046875,7811.7998046875,7716.89990234375,7727.60009765625,505400,^AXJO,-0.010778528525619113
2024-05-27,7734.2998046875,7793.2001953125,7734.2998046875,7788.2998046875,474300,^AXJO,0.00785492342566485
2024-05-28,7788.2998046875,7801.39990234375,7765.7001953125,7766.7001953125,492200,^AXJO,-0.0027733407697017043
2024-05-29,7766.7001953125,7766.7001953125,7660.89990234375,7665.60009765625,657000,^AXJO,-0.0130171237609078
2024-05-30,7665.60009765625,7665.60009765625,7601.5,7628.2001953125,577700,^AXJO,-0.00487892687686442
2024-05-31,7628.2001953125,7701.7001953125,7628.2001953125,7701.7001953125,1411400,^AXJO,0.00963530034845772
2024-06-03,7701.7001953125,7779.0,7701.7001953125,7761.0,468600,^AXJO,0.007699573234958068
2024-06-04,7761.0,7768.2001953125,7737.10009765625,7737.10009765625,471100,^AXJO,-0.003079487481477905
2024-06-05,7737.10009765625,7774.2998046875,7728.60009765625,7769.0,605000,^AXJO,0.004122979144784988
2024-06-06,7769.0,7837.7998046875,7769.0,7821.7998046875,522700,^AXJO,0.006796216332539684
2024-06-07,7821.7998046875,7861.7998046875,7821.7998046875,7860.0,479200,^AXJO,0.004883811432965457
2024-06-11,7860.0,7860.0,7735.10009765625,7755.39990234375,701200,^AXJO,-0.013307900465171718
2024-06-12,7755.39990234375,7755.39990234375,7699.2001953125,7715.5,565300,^AXJO,-0.005144789804029548
2024-06-13,7715.5,7777.7998046875,7714.0,7749.7001953125,657700,^AXJO,0.004432660917957465
2024-06-14,7749.7001953125,7751.7998046875,7718.0,7724.2998046875,526600,^AXJO,-0.003277596550169015
2024-06-17,7724.2998046875,7730.10009765625,7698.2001953125,7700.2998046875,574700,^AXJO,-0.003107077742559361
2024-06-18,7700.2998046875,7780.39990234375,7700.2998046875,7778.10009765625,647400,^AXJO,0.010103540763619412
2024-06-19,7778.10009765625,7787.5,7755.2001953125,7769.7001953125,596300,^AXJO,-0.00107994269015399
2024-06-20,7769.7001953125,7772.0,7753.39990234375,7769.39990234375,831900,^AXJO,-3.864923500285222e-05
2024-06-21,7769.39990234375,7796.89990234375,7753.89990234375,7796.0,1735800,^AXJO,0.0034237004132360305
2024-06-24,7796.0,7796.10009765625,7730.5,7733.7001953125,562000,^AXJO,-0.007991252525333503
2024-06-25,7737.0,7838.7998046875,7737.0,7838.7998046875,624400,^AXJO,0.013589822041291777
2024-06-26,7838.7998046875,7838.7998046875,7750.5,7783.0,720100,^AXJO,-0.007118411756622756
2024-06-27,7783.0,7783.0,7654.2001953125,7759.60009765625,714000,^AXJO,-0.0030065401957792837
2024-06-28,7759.60009765625,7819.0,7754.89990234375,7767.5,748200,^AXJO,0.0010180811181410565
2024-07-01,7767.5,7767.5,7710.2998046875,7750.7001953125,484100,^AXJO,-0.0021628329176054395
2024-07-02,7750.7001953125,7754.39990234375,7702.5,7718.2001953125,555500,^AXJO,-0.004193169543527886
2024-07-03,7718.2001953125,7744.10009765625,7718.2001953125,7739.89990234375,501700,^AXJO,0.00281149833926686
2024-07-04,7739.89990234375,7835.7001953125,7739.89990234375,7831.7998046875,577800,^AXJO,0.011873525950370611
2024-07-05,7831.7998046875,7831.7998046875,7807.7001953125,7822.2998046875,390300,^AXJO,-0.0012130034266598644
2024-07-08,7822.2998046875,7822.2998046875,7759.5,7763.2001953125,465600,^AXJO,-0.007555272854612993
2024-07-09,7763.2001953125,7832.2998046875,7763.2001953125,7829.7001953125,500400,^AXJO,0.008566055019443297
2024-07-10,7829.7001953125,7829.7001953125,7782.0,7816.7998046875,526500,^AXJO,-0.0016476225529967747
2024-07-11,7816.7998046875,7902.60009765625,7816.7998046875,7889.60009765625,523500,^AXJO,0.00931331168608085
2024-07-12,7889.60009765625,7969.10009765625,7889.0,7959.2998046875,545600,^AXJO,0.008834377683091477
2024-07-15,7959.2998046875,8037.2998046875,7959.2998046875,8017.60009765625,508500,^AXJO,0.0073248017287168565
2024-07-16,8017.60009765625,8018.0,7996.89990234375,7999.2998046875,522100,^AXJO,-0.0022825150600988
2024-07-17,7999.2998046875,8083.7001953125,7999.2998046875,8057.89990234375,570800,^AXJO,0.007325653380551023
2024-07-18,8057.89990234375,8070.39990234375,8026.2001953125,8036.5,616600,^AXJO,-0.0026557667137966368
2024-07-19,8036.5,8036.5,7923.60009765625,7971.60009765625,572900,^AXJO,-0.008075642673271988
2024-07-22,7971.60009765625,7971.60009765625,7902.39990234375,7931.7001953125,491900,^AXJO,-0.005005256392061286
2024-07-23,7931.7001953125,7993.2998046875,7931.7001953125,7971.10009765625,716600,^AXJO,0.0049673968220627085
2024-07-24,7971.10009765625,7973.7998046875,7944.2998046875,7963.7001953125,571500,^AXJO,-0.0009283414149980906
2024-07-25,7963.7001953125,7963.7001953125,7861.2001953125,7861.2001953125,669200,^AXJO,-0.012870901400875434
2024-07-26,7861.2001953125,7938.2998046875,7861.2001953125,7921.2998046875,637400,^AXJO,0.0076450933549352396
2024-07-29,7921.2998046875,8000.0,7921.2998046875,7989.60009765625,519600,^AXJO,0.00862235929112698
2024-07-30,7989.60009765625,7989.60009765625,7894.2998046875,7953.2001953125,499600,^AXJO,-0.004555910420901754
2024-07-31,7953.2001953125,8092.2998046875,7952.7998046875,8092.2998046875,821600,^AXJO,0.017489765875248864
2024-08-01,8092.2998046875,8148.7001953125,8092.2998046875,8114.7001953125,586100,^AXJO,0.0027681118057469867
2024-08-02,8114.7001953125,8114.7001953125,7920.0,7943.2001953125,690200,^AXJO,-0.021134483822220274
2024-08-05,7943.2001953125,7943.2001953125,7635.5,7649.60009765625,766500,^AXJO,-0.036962444661726046
2024-08-06,7649.60009765625,7713.7001953125,7628.10009765625,7680.60009765625,674900,^AXJO,0.0040524994253618996
2024-08-07,7680.60009765625,7738.2001953125,7643.2998046875,7699.7998046875,987000,^AXJO,0.002499766526981251
2024-08-08,7699.7998046875,7703.39990234375,7644.2001953125,7682.0,730400,^AXJO,-0.0023117230498205243
2024-08-09,7682.0,7795.10009765625,7682.0,7777.7001953125,519800,^AXJO,0.012457718733728251
2024-08-12,7777.7001953125,7836.7998046875,7777.7001953125,7813.7001953125,510700,^AXJO,0.004628617598515294
2024-08-13,7813.7001953125,7835.2001953125,7801.60009765625,7826.7998046875,637000,^AXJO,0.0016764924488474886
2024-08-14,7826.7998046875,7910.2001953125,7826.7998046875,7850.7001953125,561100,^AXJO,0.0030536606558770885
2024-08-15,7850.7001953125,7898.7001953125,7846.60009765625,7865.5,690200,^AXJO,0.0018851572877967016
2024-08-16,7865.5,7976.89990234375,7865.5,7971.10009765625,763300,^AXJO,0.013425732331860729
2024-08-19,7971.10009765625,7990.89990234375,7950.60009765625,7980.39990234375,513600,^AXJO,0.0011666902401883394
2024-08-20,7980.39990234375,8025.2001953125,7980.39990234375,7997.7001953125,565700,^AXJO,0.0021678478748501373
2024-08-21,7997.7001953125,8010.5,7951.5,8010.5,673900,^AXJO,0.001600435672120204
2024-08-22,8010.5,8039.7001953125,8010.5,8027.0,621300,^AXJO,0.002059796517071444
2024-08-23,8027.0,8027.0,7990.2998046875,8023.89990234375,645200,^AXJO,-0.00038620875249162356
2024-08-26,8023.89990234375,8086.7001953125,8023.89990234375,8084.5,553600,^AXJO,0.007552449356770907
2024-08-27,8084.5,8107.2998046875,8062.39990234375,8071.2001953125,656600,^AXJO,-0.001645099225369484
2024-08-28,8071.2001953125,8071.39990234375,8008.89990234375,8071.39990234375,743500,^AXJO,2.4743164141360907e-05
2024-08-29,8071.39990234375,8071.39990234375,8017.7001953125,8045.10009765625,743100,^AXJO,-0.003258394455200153
2024-08-30,8045.10009765625,8091.89990234375,8045.10009765625,8091.89990234375,1198800,^AXJO,0.005817181156159146
2024-09-02,8091.7998046875,8116.89990234375,8041.2998046875,8109.89990234375,617200,^AXJO,0.002224446695736626
2024-09-03,8109.89990234375,8110.2001953125,8073.7001953125,8103.2001953125,633900,^AXJO,-0.0008261146391355112
2024-09-04,8103.2001953125,8103.2001953125,7928.5,7950.5,735200,^AXJO,-0.018844430796715717
2024-09-05,7950.5,7991.7998046875,7950.5,7982.39990234375,796400,^AXJO,0.004012313985755522
2024-09-06,7982.39990234375,8030.2998046875,7982.39990234375,8013.39990234375,633300,^AXJO,0.0038835438438631353
2024-09-09,8013.39990234375,8013.39990234375,7918.89990234375,7988.10009765625,617700,^AXJO,-0.003157187335690148
2024-09-10,7988.10009765625,8057.89990234375,7988.10009765625,8011.89990234375,660100,^AXJO,0.002979407418102209
2024-09-11,8011.89990234375,8024.5,7963.89990234375,7987.89990234375,690000,^AXJO,-0.0029955441646217773
2024-09-12,8075.7001953125,8075.7001953125,8075.7001953125,8075.7001953125,0,^AXJO,0.010991661643505068
2024-09-13,8075.7001953125,8143.60009765625,8075.7001953125,8099.89990234375,730500,^AXJO,0.0029966079034604576
2024-09-16,8099.89990234375,8145.0,8099.89990234375,8121.60009765625,581200,^AXJO,0.0026790695655660723
2024-09-17,8121.60009765625,8150.5,8121.60009765625,8140.89990234375,512800,^AXJO,0.0023763549615143376
2024-09-18,8140.89990234375,8153.5,8114.10009765625,8142.10009765625,521000,^AXJO,0.0001474278429776099
2024-09-19,8142.10009765625,8200.2998046875,8133.10009765625,8191.89990234375,850000,^AXJO,0.006116334126355927
2024-09-20,8191.89990234375,8246.2001953125,8188.0,8209.5,2007100,^AXJO,0.0021484756730505428
2024-09-23,8209.5,8209.5,8131.5,8152.89990234375,616300,^AXJO,-0.006894463445550891
2024-09-24,8152.89990234375,8172.7001953125,8111.2998046875,8142.0,630100,^AXJO,-0.0013369356271155652
2024-09-25,8142.0,8179.10009765625,8115.0,8126.39990234375,682000,^AXJO,-0.0019160031510991882
2024-09-26,8126.39990234375,8207.7001953125,8126.39990234375,8203.7001953125,713000,^AXJO,0.009512243293177791
2024-09-27,8203.7001953125,8225.5,8203.7001953125,8212.2001953125,940200,^AXJO,0.0010361178245954505
2024-09-30,8212.2001953125,8285.7001953125,8212.2001953125,8269.7998046875,877900,^AXJO,0.007013907114426843
2024-10-01,8269.7998046875,8269.7998046875,8186.60009765625,8208.900390625,579500,^AXJO,-0.00736407355689328
2024-10-02,8208.900390625,8214.900390625,8176.7998046875,8198.2001953125,577400,^AXJO,-0.0013034870449543101
2024-10-03,8198.2001953125,8221.7001953125,8186.10009765625,8205.2001953125,646700,^AXJO,0.0008538459458458103
2024-10-04,8205.2001953125,8205.2001953125,8107.60009765625,8150.0,560800,^AXJO,-0.006727464778255476
2024-10-07,8150.0,8210.599609375,8147.5,8205.400390625,439700,^AXJO,0.00679759394171775
2024-10-08,8205.400390625,8223.5,8164.7998046875,8176.89990234375,565400,^AXJO,-0.003473381788146823
2024-10-09,8176.89990234375,8226.7001953125,8173.7998046875,8187.39990234375,520600,^AXJO,0.0012841052385867968
2024-10-10,8187.39990234375,8242.7998046875,8187.39990234375,8223.0,592100,^AXJO,0.004348156689654159
2024-10-11,8223.0,8228.2998046875,8200.0,8214.5,477800,^AXJO,-0.0010336860026753936
2024-10-14,8214.5,8271.7998046875,8214.5,8252.7998046875,484400,^AXJO,0.004662463289001106
2024-10-15,8252.7998046875,8331.7001953125,8252.7998046875,8318.400390625,548700,^AXJO,0.00794888855782494
2024-10-16,8318.400390625,8318.400390625,8274.2998046875,8284.7001953125,611600,^AXJO,-0.0040512831469955435
2024-10-17,8284.7001953125,8384.5,8284.7001953125,8355.900390625,748400,^AXJO,0.008594178863923885
2024-10-18,8355.900390625,8355.900390625,8261.5,8283.2001953125,705400,^AXJO,-0.00870046217808762
2024-10-21,8283.7998046875,8356.400390625,8283.7998046875,8344.400390625,600100,^AXJO,0.007388472313772265
2024-10-22,8344.400390625,8344.400390625,8201.599609375,8205.7001953125,559600,^AXJO,-0.016621948710458634
2024-10-23,8205.7001953125,8232.599609375,8196.2001953125,8216.0,500100,^AXJO,0.0012552011945774488
2024-10-24,8216.0,8247.5,8183.7998046875,8206.2998046875,628600,^AXJO,-0.0011806469465067693
2024-10-25,8206.2998046875,8248.099609375,8206.2998046875,8211.2998046875,475100,^AXJO,0.0006092880005608148
2024-10-28,8211.2998046875,8226.5,8199.7001953125,8221.5,479000,^AXJO,0.001242214455094759
2024-10-29,8221.5,8272.099609375,8221.5,8249.2001953125,598100,^AXJO,0.003369238619777448
2024-10-30,8249.2001953125,8259.400390625,8167.2998046875,8180.39990234375,714800,^AXJO,-0.008340238003660683
2024-10-31,8180.39990234375,8184.39990234375,8129.60009765625,8160.0,693500,^AXJO,-0.0024937536779717773
2024-11-01,8160.0,8160.0,8063.2001953125,8118.7998046875,494600,^AXJO,-0.0050490435431985725
2024-11-04,8118.7998046875,8180.39990234375,8118.7998046875,8164.60009765625,490400,^AXJO,0.00564126398858944
2024-11-05,8164.60009765625,8165.10009765625,8113.39990234375,8131.7998046875,380500,^AXJO,-0.004017378999146004
2024-11-06,8131.7998046875,8224.2001953125,8131.7998046875,8199.5,488500,^AXJO,0.008325364241440703
2024-11-07,8226.2998046875,8301.2001953125,8226.2998046875,8285.599609375,52500,^AXJO,0.010500592642844087
2024-11-08,8226.2998046875,8319.400390625,8226.2998046875,8295.099609375,530300,^AXJO,0.0011465675929176466
2024-11-11,8295.099609375,8295.099609375,8246.7001953125,8266.2001953125,521000,^AXJO,-0.0034839140484628217
2024-11-12,8266.2001953125,8266.2001953125,8215.7998046875,8255.599609375,622100,^AXJO,-0.001282401307375891
2024-11-13,8255.599609375,8255.599609375,8139.10009765625,8193.400390625,555200,^AXJO,-0.0075341854853725465
2024-11-14,8193.400390625,8239.400390625,8193.400390625,8224.0,520400,^AXJO,0.0037346654522110168
2024-11-15,8224.0,8285.2001953125,8224.0,8285.2001953125,535900,^AXJO,0.007441657990333139
2024-11-18,8285.2001953125,8317.7001953125,8244.2998046875,8300.2001953125,516900,^AXJO,0.0018104571581125661
2024-11-19,8300.2001953125,8446.400390625,8300.2001953125,8374.0,571600,^AXJO,0.008891328275332233
2024-11-20,8374.0,8379.7998046875,8318.2001953125,8326.2998046875,509000,^AXJO,-0.005696225855326031
2024-11-21,8326.2998046875,8362.7998046875,8305.400390625,8323.0,527800,^AXJO,-0.00039631105832171887
2024-11-22,8323.0,8416.400390625,8323.0,8393.7998046875,555800,^AXJO,0.00850652465306978
2024-11-25,8393.7998046875,8462.099609375,8393.7998046875,8417.599609375,1405400,^AXJO,0.002835402945184473
2024-11-26,8417.599609375,8433.0,8352.7998046875,8359.400390625,582800,^AXJO,-0.006913992284116377
2024-11-27,8359.400390625,8417.2998046875,8359.400390625,8406.7001953125,513900,^AXJO,0.005658277206167295
2024-11-28,8406.7001953125,8477.099609375,8406.7001953125,8444.2998046875,568400,^AXJO,0.004472576457046129
2024-11-29,8444.2998046875,8444.2998046875,8390.099609375,8436.2001953125,496000,^AXJO,-0.000959180697315376
2024-12-02,8436.2001953125,8466.400390625,8434.599609375,8447.900390625,525200,^AXJO,0.0013869034685782822
2024-12-03,8447.900390625,8514.5,8447.900390625,8495.2001953125,674800,^AXJO,0.005599001231121337
2024-12-04,8495.2001953125,8497.7998046875,8429.2001953125,8462.599609375,564500,^AXJO,-0.003837530039078829
2024-12-05,8462.599609375,8494.5,8462.2998046875,8474.900390625,598100,^AXJO,0.0014535464062808146
2024-12-06,8474.900390625,8474.900390625,8419.099609375,8420.900390625,537500,^AXJO,-0.006371756305211029
2024-12-09,8420.900390625,8423.0,8371.099609375,8423.0,604500,^AXJO,0.0002493331208783811
2024-12-10,8423.0,8447.7001953125,8360.099609375,8393.0,758700,^AXJO,-0.0035616763623411707
2024-12-11,8393.0,8395.900390625,8342.099609375,8353.599609375,562200,^AXJO,-0.00469443472238773
2024-12-12,8353.599609375,8386.400390625,8326.599609375,8330.2998046875,609800,^AXJO,-0.002789193374955534
2024-12-13,8330.2998046875,8330.2998046875,8263.5,8296.0,488000,^AXJO,-0.004117475420056249
2024-12-16,8296.0,8296.0,8241.0,8249.5,604000,^AXJO,-0.0056051108968177
2024-12-17,8249.5,8327.2998046875,8236.7001953125,8314.0,541000,^AXJO,0.007818655676101516
2024-12-18,8314.0,8342.900390625,8296.5,8309.400390625,589500,^AXJO,-0.0005532366339908723
2024-12-19,8309.400390625,8309.400390625,8125.7001953125,8168.2001953125,822700,^AXJO,-0.016992826037340536
2024-12-20,8168.2001953125,8168.2001953125,8051.2001953125,8067.0,1250200,^AXJO,-0.012389534155954673
2024-12-23,8067.0,8201.599609375,8067.0,8201.599609375,362900,^AXJO,0.01668521251704469
2024-12-24,8201.599609375,8226.7998046875,8193.5,8220.900390625,183500,^AXJO,0.0023532947436177842
2024-12-27,8220.900390625,8281.400390625,8220.2001953125,8261.7998046875,283700,^AXJO,0.004975052867583818
2024-12-30,8261.7998046875,8261.7998046875,8184.2001953125,8235.0,306700,^AXJO,-0.0032438216031687173
